city,timestamp,temperature,season
New York,2010-07-03,32.352524925469865,summer
New York,2010-07-04,36.73119020685311,summer
New York,2010-07-05,25.20122905606116,summer
New York,2010-07-06,18.489955056153832,summer
New York,2010-07-07,31.1025834477873,summer
New York,2010-07-08,16.637458681716915,summer
New York,2010-07-09,21.158993100399634,summer
New York,2010-07-10,19.527695886783846,summer
New York,2010-07-11,23.68457812047344,summer
New York,2010-07-12,20.94554179082645,summer
New York,2010-07-13,32.5346285748747,summer
New York,2010-07-14,28.145413904814685,summer
New York,2010-07-15,31.36217701793669,summer
New York,2010-07-16,28.60136968824551,summer
New York,2010-07-17,33.40522958946453,summer
New York,2010-07-18,27.082235852930953,summer
New York,2010-07-19,23.204357151759798,summer
New York,2010-07-20,19.66714091573244,summer
New York,2010-07-21,20.691681809686656,summer
New York,2010-07-22,20.3285167155097,summer
New York,2010-07-23,21.59598412272153,summer
New York,2010-07-24,34.27477425186899,summer
New York,2010-07-25,23.956515485702308,summer
New York,2010-07-26,30.948071893205714,summer
New York,2010-07-27,21.61696311416727,summer
New York,2010-07-28,21.12471613504725,summer
New York,2010-07-29,23.49716915108007,summer
New York,2010-07-30,22.119958411989863,summer
New York,2010-07-31,25.23515304551574,summer
New York,2010-08-01,19.773451365764885,summer
New York,2010-08-02,29.09821941037234,summer
New York,2010-08-03,22.79284878261108,summer
New York,2010-08-04,36.651995563776154,summer
New York,2010-08-05,22.507515412136748,summer
New York,2010-08-06,27.388510475163276,summer
New York,2010-08-07,31.352700824904513,summer
New York,2010-08-08,14.36478552011052,summer
New York,2010-08-09,24.632423064031133,summer
New York,2010-08-10,36.17049883628347,summer
New York,2010-08-11,24.260818016709727,summer
New York,2010-08-12,17.800499897650624,summer
New York,2010-08-13,30.253357380205692,summer
New York,2010-08-14,23.917886973433973,summer
New York,2010-08-15,19.93541059674765,summer
New York,2010-08-16,30.168033370060428,summer
New York,2010-08-17,15.024190599427602,summer
New York,2010-08-18,24.193476844104907,summer
New York,2010-08-19,32.60542936436681,summer
New York,2010-08-20,16.0421401795722,summer
New York,2010-08-21,17.20110626824311,summer
New York,2010-08-22,26.647904540706595,summer
New York,2010-08-23,23.830415447812424,summer
New York,2010-08-24,17.163549388029214,summer
New York,2010-08-25,22.912370083895272,summer
New York,2010-08-26,20.11309434382323,summer
New York,2010-08-27,28.88905352340799,summer
New York,2010-08-28,17.985148753626838,summer
New York,2010-08-29,19.908407444737428,summer
New York,2010-08-30,22.34941500337994,summer
New York,2010-08-31,20.480175101035048,summer
New York,2010-09-01,10.354785541479162,autumn
New York,2010-09-02,18.428018530120656,autumn
New York,2010-09-03,10.915153222491018,autumn
New York,2010-09-04,9.582600191643056,autumn
New York,2010-09-05,5.154704230648578,autumn
New York,2010-09-06,16.231670843303405,autumn
New York,2010-09-07,20.674520795680834,autumn
New York,2010-09-08,14.225958423711365,autumn
New York,2010-09-09,16.023436484047096,autumn
New York,2010-09-10,19.400925042379217,autumn
New York,2010-09-11,17.478657798199226,autumn
New York,2010-09-12,19.901746763133705,autumn
New York,2010-09-13,18.315720879568055,autumn
New York,2010-09-14,15.210104003735532,autumn
New York,2010-09-15,15.05632093449452,autumn
New York,2010-09-16,11.639518397559259,autumn
New York,2010-09-17,19.197412028061137,autumn
New York,2010-09-18,11.91533763080431,autumn
New York,2010-09-19,10.722238533511227,autumn
New York,2010-09-20,20.939842026629513,autumn
New York,2010-09-21,16.68464968165154,autumn
New York,2010-09-22,18.60498864234457,autumn
New York,2010-09-23,18.290691475357818,autumn
New York,2010-09-24,9.612128819289431,autumn
New York,2010-09-25,11.441541595701535,autumn
New York,2010-09-26,12.195777300850771,autumn
New York,2010-09-27,11.475497136909171,autumn
New York,2010-09-28,28.68182359954497,autumn
New York,2010-09-29,18.070433478846006,autumn
New York,2010-09-30,20.57493713380053,autumn
New York,2010-10-01,14.350129867888267,autumn
New York,2010-10-02,15.025443566557536,autumn
New York,2010-10-03,14.97519400028214,autumn
New York,2010-10-04,13.11444087026642,autumn
New York,2010-10-05,1.6055761998402964,autumn
New York,2010-10-06,9.206069157841029,autumn
New York,2010-10-07,23.17405431989458,autumn
New York,2010-10-08,3.966212178967668,autumn
New York,2010-10-09,16.428079865722673,autumn
New York,2010-10-10,17.17837334506514,autumn
New York,2010-10-11,24.23270620637807,autumn
New York,2010-10-12,20.56447015495878,autumn
New York,2010-10-13,6.034172473279858,autumn
New York,2010-10-14,10.66335064268848,autumn
New York,2010-10-15,9.958679986289667,autumn
New York,2010-10-16,11.553642540529204,autumn
New York,2010-10-17,18.235879943140272,autumn
New York,2010-10-18,17.705070629615907,autumn
New York,2010-10-19,18.838303265281294,autumn
New York,2010-10-20,9.498773012097672,autumn
New York,2010-10-21,10.876404118779046,autumn
New York,2010-10-22,19.476125474015433,autumn
New York,2010-10-23,19.73760990772187,autumn
New York,2010-10-24,13.863576228429967,autumn
New York,2010-10-25,3.9492008264940015,autumn
New York,2010-10-26,17.99197879602653,autumn
New York,2010-10-27,14.164437684243156,autumn
New York,2010-10-28,16.898531715497484,autumn
New York,2010-10-29,29.911076971161293,autumn
New York,2010-10-30,18.57366482770081,autumn
New York,2010-10-31,11.294439184199714,autumn
New York,2010-11-01,11.576393009284104,autumn
New York,2010-11-02,21.82560972432409,autumn
New York,2010-11-03,17.947374244622477,autumn
New York,2010-11-04,6.396760848446577,autumn
New York,2010-11-05,18.58658077047141,autumn
New York,2010-11-06,13.956767821533347,autumn
New York,2010-11-07,15.917999450123446,autumn
New York,2010-11-08,21.478348855416407,autumn
New York,2010-11-09,21.834034237170684,autumn
New York,2010-11-10,23.88073430570247,autumn
New York,2010-11-11,21.384186774439172,autumn
New York,2010-11-12,16.105431611472877,autumn
New York,2010-11-13,19.205202536896472,autumn
New York,2010-11-14,15.986034352217029,autumn
New York,2010-11-15,11.893790896977858,autumn
New York,2010-11-16,10.037950274582558,autumn
New York,2010-11-17,8.341794103009892,autumn
New York,2010-11-18,17.607840990579483,autumn
New York,2010-11-19,14.85740117350284,autumn
New York,2010-11-20,10.385395337977851,autumn
New York,2010-11-21,14.757908823104337,autumn
New York,2010-11-22,17.621287924634615,autumn
New York,2010-11-23,12.6098904184228,autumn
New York,2010-11-24,14.142995173659019,autumn
New York,2010-11-25,7.459563365591516,autumn
New York,2010-11-26,16.83891278625016,autumn
New York,2010-11-27,9.426417308643654,autumn
New York,2010-11-28,14.215347159656861,autumn
New York,2010-11-29,19.517219595422155,autumn
New York,2010-11-30,12.897781139679042,autumn
New York,2010-12-01,-1.0597361785965806,winter
New York,2010-12-02,3.1891782990990647,winter
New York,2010-12-03,-5.135038082032305,winter
New York,2010-12-04,-7.778501119678594,winter
New York,2010-12-05,-6.262288129243284,winter
New York,2010-12-06,-2.3873000285999364,winter
New York,2010-12-07,1.8257435010621599,winter
New York,2010-12-08,2.9917582704519514,winter
New York,2010-12-09,2.5852399418584957,winter
New York,2010-12-10,1.946328536279935,winter
New York,2010-12-11,10.158773186596859,winter
New York,2010-12-12,6.075243962251448,winter
New York,2010-12-13,7.063229574566785,winter
New York,2010-12-14,5.250263517330817,winter
New York,2010-12-15,10.040531952411762,winter
New York,2010-12-16,-6.6970487429891365,winter
New York,2010-12-17,0.12344483349311605,winter
New York,2010-12-18,0.23055230435446822,winter
New York,2010-12-19,2.6116121672508505,winter
New York,2010-12-20,-11.304009714187764,winter
New York,2010-12-21,-6.189085018215658,winter
New York,2010-12-22,-2.5303650532557476,winter
New York,2010-12-23,5.6868883395770276,winter
New York,2010-12-24,-3.9035745087816602,winter
New York,2010-12-25,3.9496711519246603,winter
New York,2010-12-26,9.011206793493333,winter
New York,2010-12-27,-5.719285958879636,winter
New York,2010-12-28,4.338123076480605,winter
New York,2010-12-29,3.3635884631626984,winter
New York,2010-12-30,-2.57118226139161,winter
New York,2010-12-31,-5.278286365212425,winter
New York,2011-01-01,-4.962126284782919,winter
New York,2011-01-02,-5.032934144897893,winter
New York,2011-01-03,-3.2003136696797703,winter
New York,2011-01-04,-1.1044083142717307,winter
New York,2011-01-05,-6.651093292878556,winter
New York,2011-01-06,3.6475554122049254,winter
New York,2011-01-07,6.612034406162888,winter
New York,2011-01-08,-6.284258160846706,winter
New York,2011-01-09,9.649151684028025,winter
New York,2011-01-10,6.928018384035113,winter
New York,2011-01-11,-1.8476815863626894,winter
New York,2011-01-12,3.0372458239921976,winter
New York,2011-01-13,10.138100822626637,winter
New York,2011-01-14,4.8852681956598065,winter
New York,2011-01-15,5.577466897499244,winter
New York,2011-01-16,-4.696100964239033,winter
New York,2011-01-17,7.333211107096979,winter
New York,2011-01-18,6.18064289740313,winter
New York,2011-01-19,-4.849549346918826,winter
New York,2011-01-20,-1.4915549470830909,winter
New York,2011-01-21,-2.764116425429566,winter
New York,2011-01-22,-3.461592399466103,winter
New York,2011-01-23,0.5781128186902051,winter
New York,2011-01-24,13.33943594677628,winter
New York,2011-01-25,5.269769594192942,winter
New York,2011-01-26,5.848538900917603,winter
New York,2011-01-27,-2.428499481822297,winter
New York,2011-01-28,0.4937170172926778,winter
New York,2011-01-29,0.17957073845640978,winter
New York,2011-01-30,5.291352309714906,winter
New York,2011-01-31,-1.3827854262012123,winter
New York,2011-02-01,2.7001946126981986,winter
New York,2011-02-02,-1.6389073699792591,winter
New York,2011-02-03,-2.5996456650694855,winter
New York,2011-02-04,-11.688839374946141,winter
New York,2011-02-05,2.7082873556198543,winter
New York,2011-02-06,4.200271038308377,winter
New York,2011-02-07,5.068326914361499,winter
New York,2011-02-08,4.804283009150513,winter
New York,2011-02-09,-1.4763599709447506,winter
New York,2011-02-10,0.8248315306871502,winter
New York,2011-02-11,0.7068805899634294,winter
New York,2011-02-12,5.787493067485886,winter
New York,2011-02-13,4.999210150647826,winter
New York,2011-02-14,-1.1434976290555263,winter
New York,2011-02-15,-2.552410900990618,winter
New York,2011-02-16,-7.4405788237963835,winter
New York,2011-02-17,2.018978758925028,winter
New York,2011-02-18,-8.443047751495493,winter
New York,2011-02-19,2.387761188674247,winter
New York,2011-02-20,11.544798325611795,winter
New York,2011-02-21,10.019122709959912,winter
New York,2011-02-22,0.14941897871107213,winter
New York,2011-02-23,6.086507244264459,winter
New York,2011-02-24,-1.8649168376305392,winter
New York,2011-02-25,-4.949502823361972,winter
New York,2011-02-26,-8.021645379402232,winter
New York,2011-02-27,3.2812094627401027,winter
New York,2011-02-28,1.2758610601159883,winter
New York,2011-03-01,12.43663288089154,spring
New York,2011-03-02,5.072256778352659,spring
New York,2011-03-03,2.838019073039268,spring
New York,2011-03-04,12.747631700290725,spring
New York,2011-03-05,8.28488268800073,spring
New York,2011-03-06,3.3492423245913985,spring
New York,2011-03-07,11.341130751024663,spring
New York,2011-03-08,20.746907775410463,spring
New York,2011-03-09,10.076037766857093,spring
New York,2011-03-10,10.772030501259353,spring
New York,2011-03-11,6.026414519781646,spring
New York,2011-03-12,11.82426342596992,spring
New York,2011-03-13,12.564780218475045,spring
New York,2011-03-14,8.469389773473374,spring
New York,2011-03-15,8.82428728569489,spring
New York,2011-03-16,10.720100808186602,spring
New York,2011-03-17,14.142305128103384,spring
New York,2011-03-18,7.998020473799311,spring
New York,2011-03-19,15.41503885918883,spring
New York,2011-03-20,9.236846948570035,spring
New York,2011-03-21,8.663377590372749,spring
New York,2011-03-22,3.7962947718051883,spring
New York,2011-03-23,7.122604124639554,spring
New York,2011-03-24,7.33891869345406,spring
New York,2011-03-25,15.620836035225949,spring
New York,2011-03-26,5.815340081294448,spring
New York,2011-03-27,7.144126017240109,spring
New York,2011-03-28,5.064463926126985,spring
New York,2011-03-29,7.608603159412134,spring
New York,2011-03-30,13.743170092232235,spring
New York,2011-03-31,13.501838789944495,spring
New York,2011-04-01,7.092698495443624,spring
New York,2011-04-02,3.6482036455876843,spring
New York,2011-04-03,14.803942572739476,spring
New York,2011-04-04,5.301149173265756,spring
New York,2011-04-05,5.9871700068052665,spring
New York,2011-04-06,12.363501531313876,spring
New York,2011-04-07,14.840838628590951,spring
New York,2011-04-08,12.606150880908146,spring
New York,2011-04-09,5.679296466637755,spring
New York,2011-04-10,10.839724168196616,spring
New York,2011-04-11,11.82958756293609,spring
New York,2011-04-12,12.599651919751317,spring
New York,2011-04-13,8.205316333509316,spring
New York,2011-04-14,12.47607395630678,spring
New York,2011-04-15,12.836518010267906,spring
New York,2011-04-16,12.232944658991407,spring
New York,2011-04-17,5.59924691998112,spring
New York,2011-04-18,10.032482763328376,spring
New York,2011-04-19,7.023784675965692,spring
New York,2011-04-20,14.71870896702609,spring
New York,2011-04-21,11.213108455815654,spring
New York,2011-04-22,11.911481448454593,spring
New York,2011-04-23,10.508622664881226,spring
New York,2011-04-24,15.586961664082377,spring
New York,2011-04-25,7.6237383997333605,spring
New York,2011-04-26,14.346475378092435,spring
New York,2011-04-27,9.29083946653043,spring
New York,2011-04-28,12.550891759281981,spring
New York,2011-04-29,15.89147411124291,spring
New York,2011-04-30,12.889016987196285,spring
New York,2011-05-01,18.124591006524124,spring
New York,2011-05-02,14.3761735420257,spring
New York,2011-05-03,13.176233981811498,spring
New York,2011-05-04,7.316484053172618,spring
New York,2011-05-05,10.089543322729243,spring
New York,2011-05-06,8.520681034000361,spring
New York,2011-05-07,6.761689126197999,spring
New York,2011-05-08,13.548153752828895,spring
New York,2011-05-09,3.302362578266812,spring
New York,2011-05-10,17.78372268416904,spring
New York,2011-05-11,4.8979086956822195,spring
New York,2011-05-12,14.343873591112668,spring
New York,2011-05-13,7.8959523124574655,spring
New York,2011-05-14,10.767925551853459,spring
New York,2011-05-15,8.37157347856621,spring
New York,2011-05-16,15.332742294881855,spring
New York,2011-05-17,3.363256832695959,spring
New York,2011-05-18,5.320998321092257,spring
New York,2011-05-19,6.748103135916059,spring
New York,2011-05-20,9.775643436765318,spring
New York,2011-05-21,17.286424359995607,spring
New York,2011-05-22,10.880008794732559,spring
New York,2011-05-23,14.288954924607173,spring
New York,2011-05-24,16.460939652084363,spring
New York,2011-05-25,10.67149286692171,spring
New York,2011-05-26,9.874111960131412,spring
New York,2011-05-27,12.358520317439956,spring
New York,2011-05-28,9.366323148409716,spring
New York,2011-05-29,13.826457569046156,spring
New York,2011-05-30,8.972613911384665,spring
New York,2011-05-31,-0.6467738208327454,spring
New York,2011-06-01,27.752232715338785,summer
New York,2011-06-02,31.236429072821075,summer
New York,2011-06-03,29.437874790966855,summer
New York,2011-06-04,22.34164030420022,summer
New York,2011-06-05,30.1090681682945,summer
New York,2011-06-06,19.450657183828408,summer
New York,2011-06-07,30.0150594784725,summer
New York,2011-06-08,32.76834991806569,summer
New York,2011-06-09,22.805394080304886,summer
New York,2011-06-10,25.763537676665155,summer
New York,2011-06-11,23.24330511832988,summer
New York,2011-06-12,23.907562685692763,summer
New York,2011-06-13,16.346329061885616,summer
New York,2011-06-14,26.431776790196203,summer
New York,2011-06-15,27.593863671574052,summer
New York,2011-06-16,28.99304453218995,summer
New York,2011-06-17,23.138161050721113,summer
New York,2011-06-18,27.747270568275322,summer
New York,2011-06-19,21.901852954221205,summer
New York,2011-06-20,22.79825112232701,summer
New York,2011-06-21,32.101556926686854,summer
New York,2011-06-22,19.20145111471718,summer
New York,2011-06-23,29.460315891085777,summer
New York,2011-06-24,27.017399492845446,summer
New York,2011-06-25,25.71148224460705,summer
New York,2011-06-26,30.045573136699737,summer
New York,2011-06-27,29.95272529816511,summer
New York,2011-06-28,28.317323611738416,summer
New York,2011-06-29,30.96815044314996,summer
New York,2011-06-30,23.694950667728456,summer
New York,2011-07-01,29.95964512937661,summer
New York,2011-07-02,33.66787112457118,summer
New York,2011-07-03,23.95241331807783,summer
New York,2011-07-04,23.140982541720852,summer
New York,2011-07-05,23.55634227825797,summer
New York,2011-07-06,25.480434322190817,summer
New York,2011-07-07,22.14152872299543,summer
New York,2011-07-08,28.94802205376586,summer
New York,2011-07-09,27.457021109624147,summer
New York,2011-07-10,24.35461665879535,summer
New York,2011-07-11,26.677186502636843,summer
New York,2011-07-12,30.152887160101994,summer
New York,2011-07-13,13.775442750311992,summer
New York,2011-07-14,22.906426621479202,summer
New York,2011-07-15,24.364143140694704,summer
New York,2011-07-16,36.10592855299567,summer
New York,2011-07-17,26.97908881568385,summer
New York,2011-07-18,23.771905936187608,summer
New York,2011-07-19,22.365173074106327,summer
New York,2011-07-20,24.474264200420727,summer
New York,2011-07-21,23.6166522410207,summer
New York,2011-07-22,26.149862378184974,summer
New York,2011-07-23,29.5615039278601,summer
New York,2011-07-24,17.299590154114966,summer
New York,2011-07-25,27.8935377922138,summer
New York,2011-07-26,36.1101277648963,summer
New York,2011-07-27,20.83592667693854,summer
New York,2011-07-28,33.09082708025586,summer
New York,2011-07-29,28.102950246932323,summer
New York,2011-07-30,21.61317852562916,summer
New York,2011-07-31,23.67683599763928,summer
New York,2011-08-01,24.50090066266631,summer
New York,2011-08-02,24.66434282112904,summer
New York,2011-08-03,27.947079713979317,summer
New York,2011-08-04,27.986815156137283,summer
New York,2011-08-05,28.288140800965394,summer
New York,2011-08-06,22.117985433799095,summer
New York,2011-08-07,27.15928095357444,summer
New York,2011-08-08,21.477761641831645,summer
New York,2011-08-09,23.853165669805335,summer
New York,2011-08-10,27.94190641695462,summer
New York,2011-08-11,27.94340262732984,summer
New York,2011-08-12,26.17081554961828,summer
New York,2011-08-13,24.48652164403451,summer
New York,2011-08-14,22.899651212725765,summer
New York,2011-08-15,27.171073804213,summer
New York,2011-08-16,26.4970100987192,summer
New York,2011-08-17,20.471398094066963,summer
New York,2011-08-18,19.917435507588383,summer
New York,2011-08-19,23.298615122267424,summer
New York,2011-08-20,19.437283839418836,summer
New York,2011-08-21,21.936732736569198,summer
New York,2011-08-22,33.51084961399421,summer
New York,2011-08-23,26.335807600372387,summer
New York,2011-08-24,21.886249475064677,summer
New York,2011-08-25,26.588905468880405,summer
New York,2011-08-26,34.207150163685405,summer
New York,2011-08-27,19.472946554881975,summer
New York,2011-08-28,26.373320372466566,summer
New York,2011-08-29,21.713228870247764,summer
New York,2011-08-30,26.79445541997182,summer
New York,2011-08-31,18.537712551584114,summer
New York,2011-09-01,18.00463481523183,autumn
New York,2011-09-02,17.1745643940667,autumn
New York,2011-09-03,12.204137477475003,autumn
New York,2011-09-04,17.146393740578155,autumn
New York,2011-09-05,10.843791945990752,autumn
New York,2011-09-06,13.423164500842784,autumn
New York,2011-09-07,24.438136708824132,autumn
New York,2011-09-08,13.300405702438301,autumn
New York,2011-09-09,10.782338867416545,autumn
New York,2011-09-10,12.150093936963309,autumn
New York,2011-09-11,11.488951546152812,autumn
New York,2011-09-12,27.301281090686263,autumn
New York,2011-09-13,10.260000591831151,autumn
New York,2011-09-14,10.898730358092505,autumn
New York,2011-09-15,11.783267714007486,autumn
New York,2011-09-16,18.57260476372679,autumn
New York,2011-09-17,12.910300030905656,autumn
New York,2011-09-18,16.01725770758844,autumn
New York,2011-09-19,19.363435317302216,autumn
New York,2011-09-20,2.295368101543769,autumn
New York,2011-09-21,9.802274314713774,autumn
New York,2011-09-22,22.433845849936198,autumn
New York,2011-09-23,11.853380872554148,autumn
New York,2011-09-24,14.207745103576702,autumn
New York,2011-09-25,11.224002144630475,autumn
New York,2011-09-26,16.031455032779522,autumn
New York,2011-09-27,16.671823718289083,autumn
New York,2011-09-28,12.488488769959726,autumn
New York,2011-09-29,22.738926192107716,autumn
New York,2011-09-30,6.9797532557494595,autumn
New York,2011-10-01,24.499144253602744,autumn
New York,2011-10-02,10.504157270994945,autumn
New York,2011-10-03,23.295475417193977,autumn
New York,2011-10-04,20.31482474207129,autumn
New York,2011-10-05,15.290933852394508,autumn
New York,2011-10-06,14.544005575851534,autumn
New York,2011-10-07,14.863963817109768,autumn
New York,2011-10-08,15.194760586389656,autumn
New York,2011-10-09,12.13234379335346,autumn
New York,2011-10-10,15.977319034714187,autumn
New York,2011-10-11,16.5604581803712,autumn
New York,2011-10-12,15.604268190732222,autumn
New York,2011-10-13,15.57364627910515,autumn
